Date,Open,High,Low,Close,Adj_Close,Volume
2017-10-16,175.21071659406587,175.0,174.059998,175.21071659406587,175.21071659406587,11498800
2017-10-17,175.21071659406587,176.130005,174.360001,175.02218581842573,175.02218581842573,15990100
2017-10-18,175.02218581842573,176.740005,175.75,174.29397094382603,174.29397094382603,12752400
2017-10-19,174.29397094382603,176.029999,172.630005,176.524836311317,176.524836311317,14048400
2017-10-20,176.524836311317,175.880005,174.630005,175.34440809735756,175.34440809735756,12602200
2017-10-23,175.34440809735756,175.33999599999999,171.25,172.46162648905718,172.46162648905718,13852700
2017-10-24,172.46162648905718,173.240005,171.5,174.21775324998976,174.21775324998976,12267900
2017-10-25,174.21775324998976,172.25,168.889999,175.01300680581718,175.01300680581718,15868200
2017-10-26,175.01300680581718,172.28999299999998,170.389999,175.45738899355302,175.45738899355302,11833100
2017-10-27,175.45738899355302,178.21000700000002,173.899994,173.54404440087274,173.54404440087274,30285300
2017-10-30,173.54404440087274,180.690002,177.610001,176.9954414192668,176.9954414192668,24353200
2017-10-31,176.9954414192668,180.800003,178.940002,179.68187931999182,179.68187931999182,20174200
2017-11-01,179.68187931999182,182.899994,180.570007,176.55436383903614,176.55436383903614,40918300
2017-11-02,176.55436383903614,181.940002,177.33999599999999,175.481745591174,175.481745591174,35529900
2017-11-03,175.481745591174,179.860001,176.71000700000002,173.38899839535662,173.38899839535662,17822100
2017-11-06,173.38899839535662,180.449997,178.309998,177.1795696085903,177.1795696085903,13312700
2017-11-07,177.1795696085903,180.75,178.96000700000002,177.97883168807613,177.97883168807613,12928200
2017-11-08,177.97883168807613,180.350006,179.110001,175.99591091956648,175.99591091956648,10494100
2017-11-09,175.99591091956648,179.399994,177.08999599999999,172.2619340382588,172.2619340382588,12610300
2017-11-10,172.2619340382588,179.100006,177.96000700000002,176.19602416902777,176.19602416902777,11070200
2017-11-13,176.19602416902777,179.03999299999998,177.300003,172.00448383539506,172.00448383539506,9523400
2017-11-14,172.00448383539506,178.970001,177.179993,172.0268824716032,172.0268824716032,9585900
2017-11-15,172.0268824716032,178.570007,176.399994,176.14715489743614,176.14715489743614,10253700
