Date,Open,High,Low,Close,Adj_Close,Volume
2017-10-16,175.37419762111853,175.0,174.059998,175.37419762111853,175.37419762111853,11498800
2017-10-17,175.37419762111853,176.130005,174.360001,169.3035102022437,169.3035102022437,15990100
2017-10-18,169.3035102022437,176.740005,175.75,166.53278220125776,166.53278220125776,12752400
2017-10-19,166.53278220125776,176.029999,172.630005,167.1012365879358,167.1012365879358,14048400
2017-10-20,167.1012365879358,175.880005,174.630005,169.1079814497185,169.1079814497185,12602200
2017-10-23,169.1079814497185,175.33999599999999,171.25,166.3141058842834,166.3141058842834,13852700
2017-10-24,166.3141058842834,173.240005,171.5,164.25752709584444,164.25752709584444,12267900
2017-10-25,164.25752709584444,172.25,168.889999,164.5627724938259,164.5627724938259,15868200
2017-10-26,164.5627724938259,172.28999299999998,170.389999,166.1109770701161,166.1109770701161,11833100
2017-10-27,166.1109770701161,178.21000700000002,173.899994,165.1537018473389,165.1537018473389,30285300
2017-10-30,165.1537018473389,180.690002,177.610001,167.20877392918408,167.20877392918408,24353200
2017-10-31,167.20877392918408,180.800003,178.940002,163.1198736907874,163.1198736907874,20174200
2017-11-01,163.1198736907874,182.899994,180.570007,160.45118880369716,160.45118880369716,40918300
2017-11-02,160.45118880369716,181.940002,177.33999599999999,159.92794779619302,159.92794779619302,35529900
2017-11-03,159.92794779619302,179.860001,176.71000700000002,163.46794528981454,163.46794528981454,17822100
2017-11-06,163.46794528981454,180.449997,178.309998,160.31482949861717,160.31482949861717,13312700
2017-11-07,160.31482949861717,180.75,178.96000700000002,161.25173688974593,161.25173688974593,12928200
2017-11-08,161.25173688974593,180.350006,179.110001,155.13578310198366,155.13578310198366,10494100
2017-11-09,155.13578310198366,179.399994,177.08999599999999,157.8721286416133,157.8721286416133,12610300
2017-11-10,157.8721286416133,179.100006,177.96000700000002,157.17183961806248,157.17183961806248,11070200
2017-11-13,157.17183961806248,179.03999299999998,177.300003,153.3055020596792,153.3055020596792,9523400
2017-11-14,153.3055020596792,178.970001,177.179993,152.8952765789049,152.8952765789049,9585900
2017-11-15,152.8952765789049,178.570007,176.399994,149.49128255717872,149.49128255717872,10253700
2017-11-16,149.49128255717872,179.830002,178.5,147.06864285656803,147.06864285656803,15607600
2017-11-17,147.06864285656803,179.979996,178.899994,151.54450928452468,151.54450928452468,13018000
2017-11-20,151.54450928452468,179.5,178.100006,149.29345415551236,149.29345415551236,10052400
2017-11-21,149.29345415551236,181.889999,178.990005,148.1318419766669,148.1318419766669,14504000
2017-11-22,148.1318419766669,181.729996,180.440002,149.6057351751277,149.6057351751277,10376300
2017-11-24,149.6057351751277,183.149994,180.28999299999998,148.32197542213913,148.32197542213913,9426300
2017-11-27,148.32197542213913,183.729996,181.990005,144.76085679821273,144.76085679821273,12344500
2017-11-28,144.76085679821273,184.25,182.08999599999999,143.28057124323539,143.28057124323539,14379700
2017-11-29,143.28057124323539,181.970001,174.0,143.2545033761715,143.2545033761715,41933500
2017-11-30,143.2545033761715,178.279999,175.199997,146.94429875563466,146.94429875563466,25307600
2017-12-01,146.94429875563466,177.479996,172.33999599999999,148.29232532431774,148.29232532431774,20182500
2017-12-04,148.29232532431774,176.570007,170.78999299999998,147.0885017492252,147.0885017492252,24459400
2017-12-05,147.0885017492252,175.380005,169.009995,147.3930648532841,147.3930648532841,20184900
2017-12-06,147.3930648532841,176.770004,171.899994,147.27622176585587,147.27622176585587,20255800
2017-12-07,147.27622176585587,180.389999,175.800003,150.28357539552658,150.28357539552658,20404500
2017-12-08,150.28357539552658,182.279999,178.740005,149.49289505347787,149.49289505347787,19883800
2017-12-11,149.49289505347787,180.220001,178.800003,147.75952267063042,147.75952267063042,13168600
2017-12-12,147.75952267063042,179.179993,176.600006,150.3218882178512,150.3218882178512,16854100
2017-12-13,150.3218882178512,179.16000400000001,177.25,152.43919658939467,152.43919658939467,14615700
2017-12-14,152.43919658939467,180.360001,177.679993,150.14104746782127,150.14104746782127,13591000
2017-12-15,150.14104746782127,180.490005,178.360001,147.3945046605017,147.3945046605017,28463100
2017-12-18,147.3945046605017,181.300003,179.75,147.29583080238163,147.29583080238163,17265400
2017-12-19,147.29583080238163,180.080002,178.220001,145.5825010355392,145.5825010355392,14920600
2017-12-20,145.5825010355392,179.809998,177.360001,147.11480394867246,147.11480394867246,11860500
2017-12-21,147.11480394867246,178.679993,177.050003,142.64323422105747,142.64323422105747,11600700
2017-12-22,142.64323422105747,177.529999,176.229996,146.05780596052458,146.05780596052458,8487000
2017-12-26,146.05780596052458,177.0,174.669998,144.84998452704718,144.84998452704718,8897300
2017-12-27,144.84998452704718,178.440002,176.259995,143.2357366287641,143.2357366287641,9496100
2017-12-28,143.2357366287641,178.940002,177.679993,143.14057179147358,143.14057179147358,12220800
2017-12-29,143.14057179147358,178.850006,176.46000700000002,140.04788465766828,140.04788465766828,10178700
2018-01-02,140.04788465766828,181.580002,177.550003,139.99148804186024,139.99148804186024,18151900
2018-01-03,139.99148804186024,184.779999,181.330002,140.7002355107032,140.7002355107032,16886600
2018-01-04,140.7002355107032,186.21000700000002,184.100006,140.7009406741916,140.7009406741916,13880900
2018-01-05,140.7009406741916,186.899994,184.929993,140.34331420150014,140.34331420150014,13574500
2018-01-08,140.34331420150014,188.899994,186.330002,140.74631018415192,140.74631018415192,17994700
2018-01-09,140.74631018415192,188.800003,187.100006,140.34879980270836,140.34879980270836,12393100
2018-01-10,140.34879980270836,187.889999,185.630005,141.69272819318473,141.69272819318473,10529900
2018-01-11,141.69272819318473,188.399994,187.380005,141.10371818437426,141.10371818437426,9588600
2018-01-12,141.10371818437426,181.479996,177.399994,141.5339576626269,141.5339576626269,77306900
2018-01-16,141.5339576626269,181.75,178.03999299999998,145.20441127596257,145.20441127596257,36183800
2018-01-17,145.20441127596257,179.320007,175.800003,145.28269263903422,145.28269263903422,27992400
2018-01-18,145.28269263903422,180.979996,177.080002,148.94068195752595,148.94068195752595,23304900
2018-01-19,148.94068195752595,182.369995,180.169998,150.40414902288984,150.40414902288984,26826500
2018-01-22,150.40414902288984,185.389999,180.41000400000001,152.475419461561,152.475419461561,21059500
2018-01-23,152.475419461561,189.550003,185.550003,153.57126168917597,153.57126168917597,25678800
2018-01-24,153.57126168917597,190.66000400000001,186.520004,150.8417909668851,150.8417909668851,24334500
2018-01-25,150.8417909668851,188.619995,186.600006,151.8532126106611,151.8532126106611,17377700
2018-01-26,151.8532126106611,190.0,186.809998,152.43535424793606,152.43535424793606,17759200
2018-01-29,152.43535424793606,188.83999599999999,185.630005,156.57010790750394,156.57010790750394,20453200
2018-01-30,156.57010790750394,188.179993,181.83999599999999,156.17027064135033,156.17027064135033,20858600
2018-01-31,156.17027064135033,189.830002,185.220001,158.17287970814382,158.17287970814382,43275100
2018-02-01,158.17287970814382,195.320007,187.889999,158.02727038386024,158.02727038386024,54211300
2018-02-02,158.02727038386024,194.21000700000002,189.979996,154.4366141977922,154.4366141977922,26677500
2018-02-05,154.4366141977922,190.610001,180.610001,150.80992224406245,150.80992224406245,33128200
2018-02-06,150.80992224406245,185.770004,177.740005,151.91947692996348,151.91947692996348,37758500
