Date,Open,High,Low,Close,Adj_Close,Volume
2017-10-16,174.94519976963474,175.0,174.059998,174.94519976963474,174.94519976963474,11498800
2017-10-17,174.94519976963474,176.130005,174.360001,177.28412966778492,177.28412966778492,15990100
2017-10-18,177.28412966778492,176.740005,175.75,178.01243180861076,178.01243180861076,12752400
2017-10-19,178.01243180861076,176.029999,172.630005,179.7724212085153,179.7724212085153,14048400
2017-10-20,179.7724212085153,175.880005,174.630005,177.45880545283964,177.45880545283964,12602200
2017-10-23,177.45880545283964,175.33999599999999,171.25,177.7719453429832,177.7719453429832,13852700
2017-10-24,177.7719453429832,173.240005,171.5,176.11377358723837,176.11377358723837,12267900
2017-10-25,176.11377358723837,172.25,168.889999,177.06911331191014,177.06911331191014,15868200
2017-10-26,177.06911331191014,172.28999299999998,170.389999,180.17777188561595,180.17777188561595,11833100
2017-10-27,180.17777188561595,178.21000700000002,173.899994,181.31815941096337,181.31815941096337,30285300
2017-10-30,181.31815941096337,180.690002,177.610001,181.5290656121539,181.5290656121539,24353200
2017-10-31,181.5290656121539,180.800003,178.940002,180.5689900038389,180.5689900038389,20174200
2017-11-01,180.5689900038389,182.899994,180.570007,178.75374677981043,178.75374677981043,40918300
2017-11-02,178.75374677981043,181.940002,177.33999599999999,178.34366011527598,178.34366011527598,35529900
2017-11-03,178.34366011527598,179.860001,176.71000700000002,180.07648923897327,180.07648923897327,17822100
2017-11-06,180.07648923897327,180.449997,178.309998,183.32304077077703,183.32304077077703,13312700
2017-11-07,183.32304077077703,180.75,178.96000700000002,183.07912028119992,183.07912028119992,12928200
2017-11-08,183.07912028119992,180.350006,179.110001,183.91383409347327,183.91383409347327,10494100
2017-11-09,183.91383409347327,179.399994,177.08999599999999,181.34533807636745,181.34533807636745,12610300
2017-11-10,181.34533807636745,179.100006,177.96000700000002,177.34006430241277,177.34006430241277,11070200
2017-11-13,177.34006430241277,179.03999299999998,177.300003,181.10405220629698,181.10405220629698,9523400
2017-11-14,181.10405220629698,178.970001,177.179993,186.78608585426076,186.78608585426076,9585900
2017-11-15,186.78608585426076,178.570007,176.399994,181.08058425432773,181.08058425432773,10253700
2017-11-16,181.08058425432773,179.830002,178.5,178.65733287207203,178.65733287207203,15607600
2017-11-17,178.65733287207203,179.979996,178.899994,179.83133806464764,179.83133806464764,13018000
2017-11-20,179.83133806464764,179.5,178.100006,177.37794965621524,177.37794965621524,10052400
2017-11-21,177.37794965621524,181.889999,178.990005,177.1091860192093,177.1091860192093,14504000
2017-11-22,177.1091860192093,181.729996,180.440002,175.88206483557298,175.88206483557298,10376300
2017-11-24,175.88206483557298,183.149994,180.28999299999998,174.30570945672147,174.30570945672147,9426300
2017-11-27,174.30570945672147,183.729996,181.990005,170.5086013163897,170.5086013163897,12344500
2017-11-28,170.5086013163897,184.25,182.08999599999999,166.61723212706062,166.61723212706062,14379700
2017-11-29,166.61723212706062,181.970001,174.0,164.40131428189926,164.40131428189926,41933500
2017-11-30,164.40131428189926,178.279999,175.199997,165.67154458652521,165.67154458652521,25307600
2017-12-01,165.67154458652521,177.479996,172.33999599999999,164.5638374533518,164.5638374533518,20182500
2017-12-04,164.5638374533518,176.570007,170.78999299999998,168.73032472381067,168.73032472381067,24459400
2017-12-05,168.73032472381067,175.380005,169.009995,170.92344839445147,170.92344839445147,20184900
