Date,Open,High,Low,Close,Adj_Close,Volume
2017-10-16,170.4469124708975,175.0,174.059998,170.4469124708975,170.4469124708975,11498800
2017-10-17,170.4469124708975,176.130005,174.360001,168.78670457501556,168.78670457501556,15990100
2017-10-18,168.78670457501556,176.740005,175.75,165.34155093119963,165.34155093119963,12752400
2017-10-19,165.34155093119963,176.029999,172.630005,162.0946436614161,162.0946436614161,14048400
2017-10-20,162.0946436614161,175.880005,174.630005,165.65654889672442,165.65654889672442,12602200
2017-10-23,165.65654889672442,175.33999599999999,171.25,165.35386541938433,165.35386541938433,13852700
2017-10-24,165.35386541938433,173.240005,171.5,165.9041689929838,165.9041689929838,12267900
2017-10-25,165.9041689929838,172.25,168.889999,168.19633656131583,168.19633656131583,15868200
2017-10-26,168.19633656131583,172.28999299999998,170.389999,174.28729455730272,174.28729455730272,11833100
2017-10-27,174.28729455730272,178.21000700000002,173.899994,171.44317281717392,171.44317281717392,30285300
2017-10-30,171.44317281717392,180.690002,177.610001,169.1332568361288,169.1332568361288,24353200
2017-10-31,169.1332568361288,180.800003,178.940002,171.1274338893617,171.1274338893617,20174200
2017-11-01,171.1274338893617,182.899994,180.570007,171.2588990823808,171.2588990823808,40918300
2017-11-02,171.2588990823808,181.940002,177.33999599999999,172.64300914636453,172.64300914636453,35529900
2017-11-03,172.64300914636453,179.860001,176.71000700000002,169.87256038027468,169.87256038027468,17822100
2017-11-06,169.87256038027468,180.449997,178.309998,169.65691120214458,169.65691120214458,13312700
2017-11-07,169.65691120214458,180.75,178.96000700000002,167.73490127144882,167.73490127144882,12928200
2017-11-08,167.73490127144882,180.350006,179.110001,164.55324620078088,164.55324620078088,10494100
2017-11-09,164.55324620078088,179.399994,177.08999599999999,166.59222261015444,166.59222261015444,12610300
2017-11-10,166.59222261015444,179.100006,177.96000700000002,166.26891646518519,166.26891646518519,11070200
2017-11-13,166.26891646518519,179.03999299999998,177.300003,163.5127651703082,163.5127651703082,9523400
2017-11-14,163.5127651703082,178.970001,177.179993,164.94075109106817,164.94075109106817,9585900
2017-11-15,164.94075109106817,178.570007,176.399994,166.9380478347366,166.9380478347366,10253700
2017-11-16,166.9380478347366,179.830002,178.5,167.77409894863473,167.77409894863473,15607600
2017-11-17,167.77409894863473,179.979996,178.899994,167.50901635663823,167.50901635663823,13018000
2017-11-20,167.50901635663823,179.5,178.100006,171.30328222509155,171.30328222509155,10052400
2017-11-21,171.30328222509155,181.889999,178.990005,170.88969408226953,170.88969408226953,14504000
2017-11-22,170.88969408226953,181.729996,180.440002,170.60910592342964,170.60910592342964,10376300
2017-11-24,170.60910592342964,183.149994,180.28999299999998,172.36381240345713,172.36381240345713,9426300
2017-11-27,172.36381240345713,183.729996,181.990005,174.37765215603875,174.37765215603875,12344500
2017-11-28,174.37765215603875,184.25,182.08999599999999,172.39518797156185,172.39518797156185,14379700
2017-11-29,172.39518797156185,181.970001,174.0,171.9465551891606,171.9465551891606,41933500
2017-11-30,171.9465551891606,178.279999,175.199997,171.1154873973541,171.1154873973541,25307600
2017-12-01,171.1154873973541,177.479996,172.33999599999999,175.50053307759035,175.50053307759035,20182500
2017-12-04,175.50053307759035,176.570007,170.78999299999998,172.08501570382685,172.08501570382685,24459400
2017-12-05,172.08501570382685,175.380005,169.009995,172.54878376415937,172.54878376415937,20184900
2017-12-06,172.54878376415937,176.770004,171.899994,175.70288184902034,175.70288184902034,20255800
2017-12-07,175.70288184902034,180.389999,175.800003,182.6391460916422,182.6391460916422,20404500
2017-12-08,182.6391460916422,182.279999,178.740005,181.84489206367525,181.84489206367525,19883800
2017-12-11,181.84489206367525,180.220001,178.800003,188.34139130921784,188.34139130921784,13168600
2017-12-12,188.34139130921784,179.179993,176.600006,187.61685083422577,187.61685083422577,16854100
2017-12-13,187.61685083422577,179.16000400000001,177.25,190.71886318892945,190.71886318892945,14615700
2017-12-14,190.71886318892945,180.360001,177.679993,193.01633204320277,193.01633204320277,13591000
2017-12-15,193.01633204320277,180.490005,178.360001,195.73039026410396,195.73039026410396,28463100
2017-12-18,195.73039026410396,181.300003,179.75,192.68104374269743,192.68104374269743,17265400
2017-12-19,192.68104374269743,180.080002,178.220001,189.81240920407078,189.81240920407078,14920600
2017-12-20,189.81240920407078,179.809998,177.360001,195.2958146890901,195.2958146890901,11860500
2017-12-21,195.2958146890901,178.679993,177.050003,196.89899470842542,196.89899470842542,11600700
2017-12-22,196.89899470842542,177.529999,176.229996,199.03212311686283,199.03212311686283,8487000
2017-12-26,199.03212311686283,177.0,174.669998,199.49843480792336,199.49843480792336,8897300
2017-12-27,199.49843480792336,178.440002,176.259995,203.6166575216865,203.6166575216865,9496100
2017-12-28,203.6166575216865,178.940002,177.679993,199.17757864400969,199.17757864400969,12220800
2017-12-29,199.17757864400969,178.850006,176.46000700000002,199.48100528644858,199.48100528644858,10178700
2018-01-02,199.48100528644858,181.580002,177.550003,202.86084776867747,202.86084776867747,18151900
2018-01-03,202.86084776867747,184.779999,181.330002,197.80770480838657,197.80770480838657,16886600
2018-01-04,197.80770480838657,186.21000700000002,184.100006,197.63960201055576,197.63960201055576,13880900
2018-01-05,197.63960201055576,186.899994,184.929993,203.59930268028774,203.59930268028774,13574500
2018-01-08,203.59930268028774,188.899994,186.330002,202.97256573958308,202.97256573958308,17994700
2018-01-09,202.97256573958308,188.800003,187.100006,197.47999336148325,197.47999336148325,12393100
2018-01-10,197.47999336148325,187.889999,185.630005,197.4696711577646,197.4696711577646,10529900
2018-01-11,197.4696711577646,188.399994,187.380005,200.47704483782235,200.47704483782235,9588600
2018-01-12,200.47704483782235,181.479996,177.399994,201.31756054900185,201.31756054900185,77306900
2018-01-16,201.31756054900185,181.75,178.03999299999998,202.0412280185316,202.0412280185316,36183800
2018-01-17,202.0412280185316,179.320007,175.800003,197.7865357126493,197.7865357126493,27992400
2018-01-18,197.7865357126493,180.979996,177.080002,202.4805586213733,202.4805586213733,23304900
2018-01-19,202.4805586213733,182.369995,180.169998,198.53455818620688,198.53455818620688,26826500
2018-01-22,198.53455818620688,185.389999,180.41000400000001,199.65586304030262,199.65586304030262,21059500
2018-01-23,199.65586304030262,189.550003,185.550003,190.32772182915593,190.32772182915593,25678800
2018-01-24,190.32772182915593,190.66000400000001,186.520004,191.8161223078381,191.8161223078381,24334500
2018-01-25,191.8161223078381,188.619995,186.600006,191.7169096734921,191.7169096734921,17377700
2018-01-26,191.7169096734921,190.0,186.809998,191.00427277425703,191.00427277425703,17759200
2018-01-29,191.00427277425703,188.83999599999999,185.630005,191.18531630869467,191.18531630869467,20453200
2018-01-30,191.18531630869467,188.179993,181.83999599999999,194.99933334791123,194.99933334791123,20858600
2018-01-31,194.99933334791123,189.830002,185.220001,190.07755394717694,190.07755394717694,43275100
2018-02-01,190.07755394717694,195.320007,187.889999,190.99798167589242,190.99798167589242,54211300
2018-02-02,190.99798167589242,194.21000700000002,189.979996,189.90349074429955,189.90349074429955,26677500
2018-02-05,189.90349074429955,190.610001,180.610001,190.64857635989313,190.64857635989313,33128200
2018-02-06,190.64857635989313,185.770004,177.740005,189.03427599496226,189.03427599496226,37758500
2018-02-07,189.03427599496226,185.080002,179.949997,189.84166086244565,189.84166086244565,27601900
2018-02-08,189.84166086244565,181.83999599999999,171.479996,188.6216511739436,188.6216511739436,38478300
2018-02-09,188.6216511739436,176.899994,167.179993,189.4479228345021,189.4479228345021,39887600
2018-02-12,189.4479228345021,177.550003,171.83999599999999,194.13240794843108,194.13240794843108,32092100
2018-02-13,194.13240794843108,175.970001,173.100006,198.49210184951636,198.49210184951636,21809400
2018-02-14,198.49210184951636,179.809998,173.21000700000002,200.1125950580411,200.1125950580411,28929700
2018-02-15,200.1125950580411,180.5,176.83999599999999,195.48011037699754,195.48011037699754,20922100
2018-02-16,195.48011037699754,179.880005,176.300003,192.73265723757157,192.73265723757157,20645300
2018-02-20,192.73265723757157,177.949997,175.110001,187.68954627035842,187.68954627035842,21204900
2018-02-21,187.68954627035842,181.270004,176.399994,190.73468483272376,190.73468483272376,23200800
2018-02-22,190.73468483272376,180.21000700000002,177.41000400000001,187.39009677688503,187.39009677688503,18464200
2018-02-23,187.39009677688503,183.389999,179.509995,189.7825459650476,189.7825459650476,19007300
2018-02-26,189.7825459650476,185.66000400000001,183.220001,191.22041039382356,191.22041039382356,17599700
2018-02-27,191.22041039382356,184.699997,181.46000700000002,194.73309093625286,194.73309093625286,15849800
2018-02-28,194.73309093625286,182.880005,178.139999,197.10970174085557,197.10970174085557,18783000
2018-03-01,197.10970174085557,180.119995,174.41000400000001,197.7934287050526,197.7934287050526,23201600
2018-03-02,197.7934287050526,177.110001,172.990005,195.63909755170022,195.63909755170022,20025900
2018-03-05,195.63909755170022,181.149994,175.889999,193.8040278195156,193.8040278195156,16189300
2018-03-06,193.8040278195156,182.380005,179.110001,195.48036294497473,195.48036294497473,15086800
2018-03-07,195.48036294497473,183.820007,178.070007,190.34435204966445,190.34435204966445,19097300
2018-03-08,190.34435204966445,184.399994,181.449997,189.1587929995401,189.1587929995401,17225900
2018-03-09,189.1587929995401,185.509995,183.21000700000002,191.3597726776107,191.3597726776107,18526300
2018-03-12,191.3597726776107,186.100006,184.220001,191.6835855515852,191.6835855515852,15301200
2018-03-13,191.6835855515852,185.990005,181.110001,188.5273183680737,188.5273183680737,18067500
