Date,Open,High,Low,Close,Adj_Close,Volume
2017-10-16,174.86037066315242,175.0,174.059998,174.86037066315242,174.86037066315242,11498800
2017-10-17,174.86037066315242,176.130005,174.360001,181.05191045434512,181.05191045434512,15990100
2017-10-18,181.05191045434512,176.740005,175.75,178.41653605887842,178.41653605887842,12752400
2017-10-19,178.41653605887842,176.029999,172.630005,178.5160803614736,178.5160803614736,14048400
2017-10-20,178.5160803614736,175.880005,174.630005,181.00423999800273,181.00423999800273,12602200
2017-10-23,181.00423999800273,175.33999599999999,171.25,181.48823775525597,181.48823775525597,13852700
2017-10-24,181.48823775525597,173.240005,171.5,183.44751225240634,183.44751225240634,12267900
2017-10-25,183.44751225240634,172.25,168.889999,182.18477841567432,182.18477841567432,15868200
2017-10-26,182.18477841567432,172.28999299999998,170.389999,181.71063009023464,181.71063009023464,11833100
2017-10-27,181.71063009023464,178.21000700000002,173.899994,181.23754159244626,181.23754159244626,30285300
2017-10-30,181.23754159244626,180.690002,177.610001,182.44812370392302,182.44812370392302,24353200
2017-10-31,182.44812370392302,180.800003,178.940002,183.62478163262497,183.62478163262497,20174200
2017-11-01,183.62478163262497,182.899994,180.570007,186.01067736007326,186.01067736007326,40918300
2017-11-02,186.01067736007326,181.940002,177.33999599999999,182.43107879930676,182.43107879930676,35529900
2017-11-03,182.43107879930676,179.860001,176.71000700000002,174.69796739699336,174.69796739699336,17822100
2017-11-06,174.69796739699336,180.449997,178.309998,173.13722301995764,173.13722301995764,13312700
2017-11-07,173.13722301995764,180.75,178.96000700000002,173.83152260705648,173.83152260705648,12928200
2017-11-08,173.83152260705648,180.350006,179.110001,173.81365472685252,173.81365472685252,10494100
2017-11-09,173.81365472685252,179.399994,177.08999599999999,172.72759642959835,172.72759642959835,12610300
2017-11-10,172.72759642959835,179.100006,177.96000700000002,170.37820550065226,170.37820550065226,11070200
2017-11-13,170.37820550065226,179.03999299999998,177.300003,170.200388224326,170.200388224326,9523400
2017-11-14,170.200388224326,178.970001,177.179993,171.90241362086746,171.90241362086746,9585900
2017-11-15,171.90241362086746,178.570007,176.399994,178.17540861032725,178.17540861032725,10253700
2017-11-16,178.17540861032725,179.830002,178.5,176.3626415705317,176.3626415705317,15607600
2017-11-17,176.3626415705317,179.979996,178.899994,172.56077179296057,172.56077179296057,13018000
2017-11-20,172.56077179296057,179.5,178.100006,171.8454495196439,171.8454495196439,10052400
2017-11-21,171.8454495196439,181.889999,178.990005,173.0240740645883,173.0240740645883,14504000
2017-11-22,173.0240740645883,181.729996,180.440002,172.23489702808254,172.23489702808254,10376300
2017-11-24,172.23489702808254,183.149994,180.28999299999998,169.67505521420424,169.67505521420424,9426300
2017-11-27,169.67505521420424,183.729996,181.990005,166.64415545238165,166.64415545238165,12344500
2017-11-28,166.64415545238165,184.25,182.08999599999999,164.77764051694382,164.77764051694382,14379700
2017-11-29,164.77764051694382,181.970001,174.0,164.6205947347401,164.6205947347401,41933500
2017-11-30,164.6205947347401,178.279999,175.199997,166.58890077768808,166.58890077768808,25307600
2017-12-01,166.58890077768808,177.479996,172.33999599999999,166.59330299152825,166.59330299152825,20182500
2017-12-04,166.59330299152825,176.570007,170.78999299999998,164.48777591548648,164.48777591548648,24459400
2017-12-05,164.48777591548648,175.380005,169.009995,162.68188435305876,162.68188435305876,20184900
2017-12-06,162.68188435305876,176.770004,171.899994,160.41455940225518,160.41455940225518,20255800
2017-12-07,160.41455940225518,180.389999,175.800003,165.39628372849523,165.39628372849523,20404500
2017-12-08,165.39628372849523,182.279999,178.740005,166.06640448562757,166.06640448562757,19883800
2017-12-11,166.06640448562757,180.220001,178.800003,165.0678552085948,165.0678552085948,13168600
2017-12-12,165.0678552085948,179.179993,176.600006,160.44463789726643,160.44463789726643,16854100
2017-12-13,160.44463789726643,179.16000400000001,177.25,158.0677196637434,158.0677196637434,14615700
2017-12-14,158.0677196637434,180.360001,177.679993,157.67411460766385,157.67411460766385,13591000
2017-12-15,157.67411460766385,180.490005,178.360001,156.6483483071271,156.6483483071271,28463100
2017-12-18,156.6483483071271,181.300003,179.75,156.73194805103068,156.73194805103068,17265400
2017-12-19,156.73194805103068,180.080002,178.220001,158.1590849052547,158.1590849052547,14920600
2017-12-20,158.1590849052547,179.809998,177.360001,154.51190799344832,154.51190799344832,11860500
2017-12-21,154.51190799344832,178.679993,177.050003,154.81086461682128,154.81086461682128,11600700
2017-12-22,154.81086461682128,177.529999,176.229996,152.91892189469263,152.91892189469263,8487000
2017-12-26,152.91892189469263,177.0,174.669998,153.5705301562998,153.5705301562998,8897300
2017-12-27,153.5705301562998,178.440002,176.259995,152.81050123702994,152.81050123702994,9496100
2017-12-28,152.81050123702994,178.940002,177.679993,155.2312815783302,155.2312815783302,12220800
2017-12-29,155.2312815783302,178.850006,176.46000700000002,153.7907209181691,153.7907209181691,10178700
2018-01-02,153.7907209181691,181.580002,177.550003,156.2467350771099,156.2467350771099,18151900
2018-01-03,156.2467350771099,184.779999,181.330002,152.20444175422782,152.20444175422782,16886600
2018-01-04,152.20444175422782,186.21000700000002,184.100006,151.37810982759197,151.37810982759197,13880900
2018-01-05,151.37810982759197,186.899994,184.929993,146.6267627509676,146.6267627509676,13574500
2018-01-08,146.6267627509676,188.899994,186.330002,148.17574098469157,148.17574098469157,17994700
2018-01-09,148.17574098469157,188.800003,187.100006,145.0626401021475,145.0626401021475,12393100
2018-01-10,145.0626401021475,187.889999,185.630005,147.36767863651076,147.36767863651076,10529900
2018-01-11,147.36767863651076,188.399994,187.380005,144.25550138714775,144.25550138714775,9588600
2018-01-12,144.25550138714775,181.479996,177.399994,140.2796391998646,140.2796391998646,77306900
2018-01-16,140.2796391998646,181.75,178.03999299999998,144.58464759880175,144.58464759880175,36183800
2018-01-17,144.58464759880175,179.320007,175.800003,147.46364079459832,147.46364079459832,27992400
2018-01-18,147.46364079459832,180.979996,177.080002,146.20328050041226,146.20328050041226,23304900
2018-01-19,146.20328050041226,182.369995,180.169998,147.86575268241106,147.86575268241106,26826500
2018-01-22,147.86575268241106,185.389999,180.41000400000001,144.06613893828327,144.06613893828327,21059500
2018-01-23,144.06613893828327,189.550003,185.550003,146.63644298014802,146.63644298014802,25678800
2018-01-24,146.63644298014802,190.66000400000001,186.520004,146.5689276636347,146.5689276636347,24334500
2018-01-25,146.5689276636347,188.619995,186.600006,143.7883490929533,143.7883490929533,17377700
2018-01-26,143.7883490929533,190.0,186.809998,141.52323321338525,141.52323321338525,17759200
2018-01-29,141.52323321338525,188.83999599999999,185.630005,141.80057191018318,141.80057191018318,20453200
2018-01-30,141.80057191018318,188.179993,181.83999599999999,138.04306598254982,138.04306598254982,20858600
2018-01-31,138.04306598254982,189.830002,185.220001,138.86967534251744,138.86967534251744,43275100
2018-02-01,138.86967534251744,195.320007,187.889999,138.16612069596832,138.16612069596832,54211300
2018-02-02,138.16612069596832,194.21000700000002,189.979996,138.38093590453178,138.38093590453178,26677500
2018-02-05,138.38093590453178,190.610001,180.610001,138.75762290553416,138.75762290553416,33128200
2018-02-06,138.75762290553416,185.770004,177.740005,137.8201586320181,137.8201586320181,37758500
2018-02-07,137.8201586320181,185.080002,179.949997,136.72202397430965,136.72202397430965,27601900
2018-02-08,136.72202397430965,181.83999599999999,171.479996,136.78523260735759,136.78523260735759,38478300
2018-02-09,136.78523260735759,176.899994,167.179993,136.41116993817428,136.41116993817428,39887600
2018-02-12,136.41116993817428,177.550003,171.83999599999999,140.05145369255098,140.05145369255098,32092100
2018-02-13,140.05145369255098,175.970001,173.100006,140.21534694380412,140.21534694380412,21809400
2018-02-14,140.21534694380412,179.809998,173.21000700000002,137.60059787722113,137.60059787722113,28929700
2018-02-15,137.60059787722113,180.5,176.83999599999999,139.48164931014392,139.48164931014392,20922100
2018-02-16,139.48164931014392,179.880005,176.300003,139.2401771012272,139.2401771012272,20645300
2018-02-20,139.2401771012272,177.949997,175.110001,137.3964190869374,137.3964190869374,21204900
2018-02-21,137.3964190869374,181.270004,176.399994,140.33008878624085,140.33008878624085,23200800
2018-02-22,140.33008878624085,180.21000700000002,177.41000400000001,142.11211658826835,142.11211658826835,18464200
2018-02-23,142.11211658826835,183.389999,179.509995,143.24960832676192,143.24960832676192,19007300
2018-02-26,143.24960832676192,185.66000400000001,183.220001,142.56099119814488,142.56099119814488,17599700
2018-02-27,142.56099119814488,184.699997,181.46000700000002,142.8956206038953,142.8956206038953,15849800
2018-02-28,142.8956206038953,182.880005,178.139999,141.29839242745754,141.29839242745754,18783000
2018-03-01,141.29839242745754,180.119995,174.41000400000001,141.56898063266766,141.56898063266766,23201600
2018-03-02,141.56898063266766,177.110001,172.990005,142.98127079879708,142.98127079879708,20025900
2018-03-05,142.98127079879708,181.149994,175.889999,141.8572357024036,141.8572357024036,16189300
2018-03-06,141.8572357024036,182.380005,179.110001,140.41548656450945,140.41548656450945,15086800
2018-03-07,140.41548656450945,183.820007,178.070007,138.19924921834127,138.19924921834127,19097300
2018-03-08,138.19924921834127,184.399994,181.449997,137.81577854553518,137.81577854553518,17225900
2018-03-09,137.81577854553518,185.509995,183.21000700000002,142.68973682259897,142.68973682259897,18526300
2018-03-12,142.68973682259897,186.100006,184.220001,143.04038206652078,143.04038206652078,15301200
2018-03-13,143.04038206652078,185.990005,181.110001,141.79809979757917,141.79809979757917,18067500
2018-03-14,141.79809979757917,184.25,181.850006,138.2357874213415,138.2357874213415,16821700
2018-03-15,138.2357874213415,184.0,182.190002,141.7437440387491,141.7437440387491,15614300
