Date,Open,High,Low,Close,Adj Close,Volume
2017-10-16,6.638369455493257,7.08,6.75,6.638369455493257,7.0,153500
2017-10-17,6.638369455493257,7.1,6.75,6.533131044553256,6.9,84400
2017-10-18,6.533131044553256,7.1,6.8,6.548937291344219,7.05,153100
2017-10-19,6.548937291344219,7.05,6.75,6.343510218325681,6.9,61500
2017-10-20,6.343510218325681,7.0,6.75,6.708578095194717,6.8,68500
2017-10-23,6.708578095194717,6.85,6.6,6.8813064245553885,6.75,147400
2017-10-24,6.8813064245553885,7.1,6.75,7.386734132146257,7.05,199600
2017-10-25,7.386734132146257,7.05,6.85,7.640396451587932,6.9,88500
2017-10-26,7.640396451587932,7.1,6.8,7.112182656832805,7.0,168000
2017-10-27,7.112182656832805,6.8,5.0,7.171382921960177,5.8,756000
2017-10-30,7.171382921960177,6.2,5.78,6.831453098572963,6.05,232600
2017-10-31,6.831453098572963,6.1,5.95,7.204095396542504,6.0,208000
2017-11-01,7.204095396542504,6.05,5.8,7.22498838557241,5.85,156500
2017-11-02,7.22498838557241,5.9,5.55,7.188981158733788,5.9,407600
2017-11-03,7.188981158733788,6.0,5.65,7.315554823905747,5.9,150800
2017-11-06,7.315554823905747,6.0,5.7,6.960529574318148,5.95,111900
2017-11-07,6.960529574318148,6.0,5.66,7.179594987562345,5.95,71500
2017-11-08,7.179594987562345,6.0,5.8,7.404472737089765,5.8,64900
2017-11-09,7.404472737089765,5.95,5.75,7.500053879826122,5.85,71500
2017-11-10,7.500053879826122,5.93,5.7,7.158370542130561,5.85,84400
2017-11-13,7.158370542130561,5.85,5.68,7.358931230967886,5.75,72300
2017-11-14,7.358931230967886,5.85,5.68,7.24793026356746,5.7,43900
2017-11-15,7.24793026356746,5.83,5.64,7.519027179844484,5.7,110900
2017-11-16,7.519027179844484,5.95,5.6,7.115493377382718,5.9,113700
2017-11-17,7.115493377382718,5.95,5.85,6.307292835391209,5.95,68200
2017-11-20,6.307292835391209,6.0,5.8,6.302062490129885,6.0,117300
2017-11-21,6.302062490129885,6.2,5.86,6.718110699933756,6.0,98700
2017-11-22,6.718110699933756,6.05,5.85,7.068625695639055,5.9,75500
2017-11-24,7.068625695639055,6.15,5.85,6.473579156318633,6.0,36800
2017-11-27,6.473579156318633,6.35,6.05,6.631058265338242,6.2,69700
2017-11-28,6.631058265338242,6.25,6.05,6.490498300307763,6.2,48900
2017-11-29,6.490498300307763,6.2,6.0,6.275242496049509,6.05,43600
2017-11-30,6.275242496049509,6.15,6.0,6.33969750194964,6.0,59000
2017-12-01,6.33969750194964,6.23,6.0,6.7519233661894065,6.15,67400
2017-12-04,6.7519233661894065,6.2,5.85,6.308938467548722,5.85,45900
2017-12-05,6.308938467548722,6.2,5.75,5.724052270517845,6.0,98300
2017-12-06,5.724052270517845,6.1,5.85,5.83756952395463,5.9,42400
2017-12-07,5.83756952395463,6.05,5.85,5.820786393695061,6.0,31400
2017-12-08,5.820786393695061,6.1,5.8,5.437615313229958,5.85,52400
2017-12-11,5.437615313229958,5.85,5.7,5.304822383162703,5.7,48000
2017-12-12,5.304822383162703,5.8,5.5,5.476384587005406,5.5,94600
2017-12-13,5.476384587005406,5.98,5.5,6.01025003381342,5.75,158900
2017-12-14,6.01025003381342,5.85,5.65,6.026804174198958,5.75,35200
2017-12-15,6.026804174198958,5.85,5.55,6.17073411977416,5.75,145700
2017-12-18,6.17073411977416,5.9,5.7,6.744289411777497,5.85,55100
2017-12-19,6.744289411777497,5.95,5.6,7.008078644299345,5.8,63300
2017-12-20,7.008078644299345,5.9,5.65,6.776745505138153,5.75,39800
2017-12-21,6.776745505138153,5.9,5.75,6.775731827034001,5.85,25500
2017-12-22,6.775731827034001,5.88,5.65,6.634150941471693,5.7,41300
2017-12-26,6.634150941471693,5.78,5.54,6.754077615789186,5.6,39800
2017-12-27,6.754077615789186,5.7,5.5,6.51177176649617,5.55,40600
2017-12-28,6.51177176649617,5.6,5.5,6.660680679059882,5.6,27300
2017-12-29,6.660680679059882,5.65,5.5,6.999672512037272,5.55,82900
2018-01-02,6.999672512037272,5.55,5.45,6.6662898730853515,5.5,40200
2018-01-03,6.6662898730853515,5.7,5.5,6.687310897049474,5.6,57800
2018-01-04,6.687310897049474,5.65,5.5,6.319574720985239,5.6,63400
2018-01-05,6.319574720985239,5.7,5.5,5.936950184964119,5.6,30400
2018-01-08,5.936950184964119,5.85,5.55,6.036279437279637,5.75,52600
2018-01-09,6.036279437279637,5.85,5.6,5.729379247146447,5.8,45500
2018-01-10,5.729379247146447,5.85,5.65,5.373621303419344,5.75,44800
2018-01-11,5.373621303419344,5.95,5.75,5.437476356708843,5.9,48800
2018-01-12,5.437476356708843,6.0,5.85,5.222719833535515,6.0,65400
2018-01-16,5.222719833535515,6.1,5.9,4.905769285065043,6.0,47400
2018-01-17,4.905769285065043,6.1,5.85,5.127834801409921,5.95,51000
2018-01-18,5.127834801409921,6.05,5.85,4.962411060988473,6.0,46200
2018-01-19,4.962411060988473,6.2,5.85,4.844264357580255,6.05,117900
2018-01-22,4.844264357580255,6.1,5.9,4.743830841578798,6.0,43800
2018-01-23,4.743830841578798,6.0,5.85,4.877157949832653,6.0,40100
2018-01-24,4.877157949832653,6.05,5.9,4.927983383333534,6.0,42200
2018-01-25,4.927983383333534,6.1,5.95,5.5385844506586475,6.1,80100
2018-01-26,5.5385844506586475,6.15,6.0,5.5745769815893285,6.15,36700
2018-01-29,5.5745769815893285,6.2,6.05,5.509599990332956,6.15,22700
2018-01-30,5.509599990332956,6.2,5.9,5.658524666171456,6.05,53800
2018-01-31,5.658524666171456,6.1,5.9,5.300021792918292,5.9,55300
2018-02-01,5.300021792918292,6.1,5.84,5.305715308838281,6.1,44900
2018-02-02,5.305715308838281,6.1,6.0,5.7252111133414445,6.05,21800
2018-02-05,5.7252111133414445,6.05,5.65,5.849404496902056,5.7,64900
2018-02-06,5.849404496902056,5.85,5.5,6.165346065497798,5.75,30000
2018-02-07,6.165346065497798,5.8,5.55,6.113862171729423,5.55,59700
2018-02-08,6.113862171729423,5.75,5.5,6.3251377574230485,5.65,51700
2018-02-09,6.3251377574230485,5.75,5.5,6.1554251321026285,5.6,36500
2018-02-12,6.1554251321026285,5.7,5.5,6.215102003167984,5.6,32200
2018-02-13,6.215102003167984,5.75,5.6,5.843982113846541,5.7,17400
2018-02-14,5.843982113846541,5.95,5.65,6.028321769962937,5.93,50700
2018-02-15,6.028321769962937,5.95,5.75,5.902123870821071,5.95,33600
2018-02-16,5.902123870821071,6.5,5.9,5.853383764135141,6.3,105200
2018-02-20,5.853383764135141,6.4,5.95,5.107336271772469,6.05,22200
2018-02-21,5.107336271772469,6.3,5.95,5.1699049167461535,6.13,34200
2018-02-22,5.1699049167461535,6.26,5.9,5.678651363625279,6.0,28600
2018-02-23,5.678651363625279,6.1,5.95,5.9708310867991905,6.05,18000
2018-02-26,5.9708310867991905,6.15,5.95,6.063336735543661,5.95,51300
2018-02-27,6.063336735543661,6.3,5.95,6.272271252844074,6.25,82800
2018-02-28,6.272271252844074,6.3,5.8,6.49659781580704,5.8,55600
